date,category,product,region,base_price,discount_pct,final_price,competitor_price,demand,stock_level,rating,day_of_week,month,is_weekend
2021-10-08,Food,Tea,Luxor,60.43,0.05,57.41,55.61,104,37,4.5,4,10,0
2021-10-08,Home,Vase,Giza,151.86,0.1,136.67,141.07,46,198,4.9,4,10,0
2021-10-09,Sports,Dumbbells,Cairo,219.98,0.05,208.98,223.64,24,406,4.1,5,10,1
2021-10-10,Clothing,Dress,Giza,180.41,0.0,180.41,206.18,43,268,5.0,6,10,1
2021-10-10,Food,Coffee,Giza,69.28,0.05,65.82,58.62,130,463,4.7,6,10,1
2021-10-11,Home,Rug,Cairo,188.17,0.0,188.17,212.23,38,102,4.2,0,10,0
2021-10-12,Home,Curtains,Giza,151.13,0.05,143.57,124.46,32,469,5.0,1,10,0
2021-10-12,Food,Snacks,Alex,56.18,0.0,56.18,47.95,88,370,4.0,1,10,0
2021-10-13,Home,Pillow,Aswan,197.87,0.1,178.08,195.42,41,138,5.0,2,10,0
2021-10-13,Sports,Helmet,Luxor,293.29,0.0,293.29,329.52,30,189,4.5,2,10,0
2021-10-13,Sports,Bike,Aswan,337.23,0.0,337.23,345.57,23,162,4.4,2,10,0
2021-10-15,Clothing,Jacket,Cairo,251.64,0.1,226.48,198.5,50,129,3.1,4,10,0
2021-10-15,Home,Lamp,Giza,188.34,0.05,178.92,158.3,49,207,4.6,4,10,0
2021-10-17,Food,Coffee,Aswan,49.58,0.1,44.62,50.25,145,443,4.4,6,10,1
2021-10-22,Electronics,Phone,Luxor,809.42,0.0,809.42,727.76,24,131,3.2,4,10,0
2021-10-22,Electronics,Phone,Cairo,711.11,0.15,604.44,546.09,16,485,4.4,4,10,0
2021-10-26,Food,Snacks,Alex,40.48,0.0,40.48,37.59,107,389,3.1,1,10,0
2021-10-27,Home,Rug,Cairo,202.56,0.0,202.56,192.29,16,29,3.1,2,10,0
2021-10-29,Electronics,Laptop,Aswan,1075.0,0.0,1075.0,1187.39,15,129,4.8,4,10,0
2021-10-29,Clothing,T-Shirt,Giza,229.66,0.15,195.21,183.38,57,138,3.3,4,10,0
2021-10-30,Home,Lamp,Cairo,163.11,0.0,163.11,163.61,27,425,4.8,5,10,1
2021-10-30,Sports,Sneakers,Luxor,308.72,0.0,308.72,319.47,36,279,3.2,5,10,1
2021-11-02,Clothing,Jeans,Cairo,186.95,0.05,177.6,186.98,30,338,4.7,1,11,0
2021-11-02,Home,Rug,Luxor,124.66,0.05,118.43,102.34,51,19,4.0,1,11,0
2021-11-03,Sports,Helmet,Cairo,247.75,0.05,235.36,221.43,60,76,4.7,2,11,0
2021-11-04,Home,Lamp,Giza,190.62,0.05,181.09,203.11,33,245,4.1,3,11,0
2021-11-04,Food,Snacks,Cairo,41.88,0.05,39.79,41.93,93,368,5.0,3,11,0
2021-11-06,Food,Juice,Alex,49.16,0.0,49.16,46.77,131,72,3.9,5,11,1
2021-11-07,Home,Curtains,Aswan,201.43,0.1,181.29,165.86,60,472,3.3,6,11,1
2021-11-07,Sports,Dumbbells,Giza,227.02,0.1,204.32,210.35,57,470,4.2,6,11,1
2021-11-08,Home,Vase,Luxor,142.17,0.05,135.06,127.83,42,115,4.1,0,11,0
2021-11-10,Home,Rug,Aswan,188.25,0.05,178.84,172.13,45,315,3.9,2,11,0
2021-11-11,Clothing,Jeans,Alex,157.09,0.0,157.09,156.83,59,462,4.4,3,11,0
2021-11-13,Home,Rug,Cairo,190.37,0.0,190.37,204.8,51,454,3.3,5,11,1
2021-11-14,Sports,Dumbbells,Cairo,233.03,0.0,233.03,226.63,29,57,3.2,6,11,1
2021-11-17,Clothing,Jacket,Giza,143.59,0.15,122.05,122.94,83,404,3.5,2,11,0
2021-11-24,Electronics,Laptop,Cairo,824.44,0.2,659.55,598.45,26,300,3.4,2,11,0
2021-11-24,Sports,Bike,Luxor,330.09,0.0,330.09,289.04,29,223,3.8,2,11,0
2021-11-26,Electronics,Headphones,Cairo,763.59,0.2,610.87,605.85,37,381,4.0,4,11,0
2021-11-28,Electronics,Camera,Luxor,613.63,0.05,582.95,610.86,21,169,4.3,6,11,1
2021-12-02,Home,Vase,Alex,166.43,0.05,158.11,150.18,42,422,3.1,3,12,0
2021-12-03,Electronics,Tablet,Cairo,857.03,0.0,857.03,873.25,34,243,4.2,4,12,0
2021-12-04,Food,Tea,Alex,43.52,0.0,43.52,39.3,58,434,3.0,5,12,1
2021-12-05,Home,Vase,Giza,181.66,0.0,181.66,169.5,22,256,3.5,6,12,1
2021-12-07,Sports,Bike,Aswan,320.9,0.05,304.85,285.52,48,176,4.6,1,12,0
2021-12-07,Clothing,Jeans,Cairo,163.64,0.0,163.64,166.81,40,221,3.7,1,12,0
2021-12-07,Clothing,Shoes,Aswan,187.72,0.05,178.33,166.48,60,369,3.5,1,12,0
2021-12-07,Food,Juice,Alex,65.71,0.1,59.14,55.33,100,21,4.6,1,12,0
2021-12-08,Home,Lamp,Luxor,158.59,0.0,158.59,147.23,46,93,3.6,2,12,0
2021-12-08,Clothing,Jacket,Cairo,207.94,0.1,187.15,177.91,62,208,3.2,2,12,0
2021-12-08,Home,Lamp,Alex,161.45,0.05,153.38,134.93,45,364,3.6,2,12,0
2021-12-08,Sports,Yoga Mat,Giza,212.31,0.1,191.08,170.49,72,14,3.7,2,12,0
2021-12-09,Clothing,Shoes,Luxor,195.18,0.1,175.66,189.14,41,412,4.1,3,12,0
2021-12-10,Food,Tea,Aswan,69.99,0.1,62.99,66.33,119,226,4.6,4,12,0
2021-12-12,Sports,Sneakers,Giza,355.82,0.1,320.24,283.99,79,295,4.6,6,12,1
2021-12-15,Clothing,Jacket,Alex,214.83,0.0,214.83,227.16,71,211,3.7,2,12,0
2021-12-19,Sports,Sneakers,Luxor,378.09,0.0,378.09,338.09,55,291,3.6,6,12,1
2021-12-22,Home,Curtains,Cairo,137.75,0.0,137.75,151.33,52,391,3.6,2,12,0
2021-12-23,Sports,Helmet,Giza,252.9,0.15,214.96,205.67,37,394,4.3,3,12,0
2021-12-24,Home,Curtains,Cairo,166.85,0.05,158.51,155.73,37,86,4.6,4,12,0
2021-12-24,Electronics,Laptop,Luxor,680.26,0.0,680.26,614.16,22,255,4.5,4,12,0
2021-12-25,Sports,Yoga Mat,Alex,301.31,0.1,271.18,261.78,64,220,3.3,5,12,1
2021-12-26,Food,Cereal,Alex,38.35,0.05,36.43,38.86,185,201,3.4,6,12,1
2021-12-26,Clothing,Shoes,Luxor,245.68,0.05,233.4,266.79,92,310,5.0,6,12,1
2021-12-26,Sports,Helmet,Giza,337.17,0.2,269.74,292.9,59,315,3.5,6,12,1
2021-12-28,Sports,Bike,Aswan,345.3,0.05,328.04,281.16,60,72,4.9,1,12,0
2021-12-29,Clothing,T-Shirt,Giza,192.61,0.05,182.98,156.49,61,481,5.0,2,12,0
2021-12-29,Sports,Sneakers,Luxor,300.16,0.0,300.16,296.19,36,315,4.6,2,12,0
2021-12-30,Home,Curtains,Alex,183.2,0.1,164.88,171.39,48,174,4.2,3,12,0
2021-12-31,Food,Cereal,Aswan,35.03,0.1,31.53,34.46,213,132,3.9,4,12,0
2021-12-31,Electronics,Laptop,Giza,731.67,0.2,585.34,551.09,49,427,3.7,4,12,0
2021-12-31,Clothing,Jacket,Giza,170.4,0.0,170.4,149.52,59,13,4.9,4,12,0
2022-01-01,Sports,Helmet,Giza,329.86,0.05,313.37,280.04,76,291,4.2,5,1,1
2022-01-01,Electronics,Laptop,Luxor,1092.11,0.15,928.29,1031.58,37,238,3.4,5,1,1
2022-01-04,Clothing,Dress,Luxor,207.61,0.05,197.23,206.87,72,232,3.1,1,1,0
2022-01-04,Electronics,Tablet,Aswan,883.56,0.0,883.56,898.74,43,331,4.1,1,1,0
2022-01-05,Clothing,T-Shirt,Luxor,167.43,0.0,167.43,155.12,73,211,4.0,2,1,0
2022-01-05,Home,Curtains,Giza,176.52,0.15,150.04,141.08,33,6,4.1,2,1,0
2022-01-06,Clothing,T-Shirt,Giza,172.77,0.2,138.22,136.25,100,436,3.3,3,1,0
2022-01-06,Sports,Sneakers,Giza,352.49,0.0,352.49,306.29,81,189,3.6,3,1,0
2022-01-08,Electronics,Phone,Giza,920.62,0.0,920.62,800.25,46,28,4.2,5,1,1
2022-01-10,Sports,Dumbbells,Giza,240.61,0.0,240.61,209.39,64,167,3.9,0,1,0
2022-01-10,Home,Vase,Alex,180.95,0.05,171.9,169.4,46,181,4.5,0,1,0
2022-01-10,Home,Pillow,Alex,195.79,0.0,195.79,184.38,66,136,4.0,0,1,0
2022-01-10,Electronics,Laptop,Cairo,1009.16,0.0,1009.16,1121.43,44,221,3.4,0,1,0
2022-01-11,Sports,Dumbbells,Giza,295.63,0.1,266.07,257.67,80,449,4.5,1,1,0
2022-01-11,Food,Coffee,Giza,47.37,0.1,42.63,44.62,143,497,3.7,1,1,0
2022-01-13,Clothing,Shoes,Alex,183.96,0.0,183.96,156.99,46,26,3.5,3,1,0
2022-01-15,Clothing,Jeans,Aswan,172.63,0.05,164.0,181.88,80,487,3.3,5,1,1
2022-01-18,Electronics,Phone,Luxor,938.03,0.0,938.03,922.39,34,24,3.3,1,1,0
2022-01-19,Sports,Sneakers,Aswan,348.61,0.15,296.32,288.83,45,262,4.5,2,1,0
2022-01-19,Electronics,Headphones,Aswan,942.2,0.0,942.2,884.93,32,407,4.5,2,1,0
2022-01-19,Sports,Dumbbells,Aswan,358.44,0.0,358.44,373.16,70,133,3.7,2,1,0
2022-01-20,Electronics,Phone,Luxor,970.83,0.05,922.29,1005.98,49,151,3.1,3,1,0
2022-01-21,Electronics,Laptop,Alex,909.6,0.0,909.6,820.79,44,39,3.1,4,1,0
2022-01-22,Electronics,Phone,Giza,727.14,0.0,727.14,663.84,38,112,3.7,5,1,1
2022-01-22,Electronics,Tablet,Giza,723.45,0.0,723.45,754.66,44,319,3.7,5,1,1
2022-01-23,Food,Tea,Aswan,60.69,0.2,48.55,45.61,236,60,4.1,6,1,1
2022-01-24,Electronics,Camera,Luxor,781.89,0.0,781.89,718.18,35,345,4.6,0,1,0
2022-01-25,Clothing,T-Shirt,Cairo,262.47,0.05,249.35,271.88,78,133,4.1,1,1,0
2022-01-26,Clothing,Jacket,Giza,175.68,0.1,158.11,174.15,90,231,4.0,2,1,0
2022-01-27,Clothing,Jacket,Alex,260.6,0.15,221.51,239.99,45,322,3.9,3,1,0
2022-01-28,Food,Cereal,Alex,62.99,0.0,62.99,71.45,85,447,4.6,4,1,0
2022-01-28,Clothing,Jacket,Aswan,163.41,0.05,155.24,135.29,94,214,4.7,4,1,0
2022-01-28,Clothing,Dress,Giza,264.86,0.1,238.37,268.95,92,205,4.2,4,1,0
2022-01-30,Home,Pillow,Giza,200.62,0.2,160.5,180.05,92,54,3.5,6,1,1
2022-01-31,Food,Cereal,Giza,39.56,0.1,35.6,35.52,148,37,4.8,0,1,0
2022-02-01,Food,Juice,Aswan,60.46,0.0,60.46,55.2,77,180,3.8,1,2,0
2022-02-03,Clothing,Jeans,Aswan,207.25,0.0,207.25,213.56,80,311,3.1,3,2,0
2022-02-04,Sports,Dumbbells,Luxor,332.7,0.0,332.7,312.42,88,364,5.0,4,2,0
2022-02-05,Clothing,Shoes,Giza,266.55,0.0,266.55,272.08,57,245,4.0,5,2,1
2022-02-08,Home,Rug,Cairo,137.13,0.0,137.13,130.15,41,148,3.9,1,2,0
2022-02-09,Clothing,Dress,Luxor,208.3,0.1,187.47,208.4,86,250,3.6,2,2,0
2022-02-10,Home,Curtains,Cairo,181.7,0.0,181.7,170.44,57,0,3.5,3,2,0
2022-02-10,Electronics,Tablet,Aswan,905.2,0.0,905.2,959.01,35,364,3.9,3,2,0
2022-02-10,Electronics,Laptop,Giza,650.43,0.0,650.43,562.35,28,124,3.9,3,2,0
2022-02-11,Clothing,Shoes,Giza,152.14,0.0,152.14,129.88,90,39,4.9,4,2,0
2022-02-11,Food,Cereal,Luxor,62.38,0.0,62.38,55.2,87,190,4.9,4,2,0
2022-02-11,Food,Tea,Alex,35.53,0.0,35.53,37.43,105,385,4.2,4,2,0
2022-02-12,Sports,Yoga Mat,Aswan,230.1,0.15,195.58,172.16,98,181,4.9,5,2,1
2022-02-14,Electronics,Laptop,Cairo,955.49,0.2,764.39,657.61,60,393,4.7,0,2,0
2022-02-17,Food,Juice,Luxor,55.38,0.0,55.38,61.11,140,480,4.8,3,2,0
2022-02-18,Food,Tea,Cairo,36.62,0.15,31.13,29.07,114,368,3.2,4,2,0
2022-02-22,Food,Tea,Giza,41.89,0.05,39.8,43.29,156,429,3.0,1,2,0
2022-02-22,Clothing,T-Shirt,Alex,257.3,0.15,218.7,192.75,137,410,3.3,1,2,0
2022-02-24,Clothing,Shoes,Cairo,142.45,0.0,142.45,161.13,93,461,3.2,3,2,0
2022-02-24,Clothing,Shoes,Cairo,269.69,0.0,269.69,280.84,50,86,4.6,3,2,0
2022-02-24,Food,Cereal,Giza,60.79,0.0,60.79,62.88,148,460,4.4,3,2,0
2022-02-27,Sports,Dumbbells,Cairo,298.08,0.1,268.27,258.84,63,353,3.3,6,2,1
2022-02-28,Clothing,Jacket,Giza,254.99,0.15,216.74,185.52,113,487,3.8,0,2,0
2022-02-28,Food,Coffee,Giza,48.3,0.1,43.47,40.72,137,229,4.4,0,2,0
2022-03-01,Home,Lamp,Cairo,182.09,0.1,163.88,142.63,54,350,3.1,1,3,0
2022-03-01,Food,Tea,Cairo,63.16,0.1,56.84,61.39,234,373,3.4,1,3,0
2022-03-04,Home,Rug,Alex,108.18,0.1,97.36,100.85,91,407,4.5,4,3,0
2022-03-07,Food,Snacks,Alex,45.4,0.15,38.59,37.27,222,304,3.0,0,3,0
2022-03-08,Home,Vase,Aswan,193.27,0.0,193.27,196.03,42,70,4.7,1,3,0
2022-03-08,Sports,Helmet,Luxor,400.25,0.05,380.24,424.62,55,233,5.0,1,3,0
2022-03-13,Clothing,Shoes,Aswan,192.22,0.0,192.22,213.02,91,498,3.8,6,3,1
2022-03-17,Electronics,Headphones,Luxor,904.09,0.0,904.09,879.56,55,238,3.1,3,3,0
2022-03-18,Home,Lamp,Giza,123.59,0.05,117.41,118.06,94,487,4.9,4,3,0
2022-03-18,Electronics,Camera,Alex,604.33,0.05,574.11,489.66,60,89,4.3,4,3,0
2022-03-19,Electronics,Camera,Cairo,771.88,0.1,694.69,789.59,57,300,4.1,5,3,1
2022-03-21,Clothing,Dress,Cairo,250.95,0.0,250.95,284.12,77,310,4.1,0,3,0
2022-03-21,Electronics,Tablet,Cairo,1028.07,0.0,1028.07,889.93,43,295,3.2,0,3,0
2022-03-23,Home,Rug,Giza,110.08,0.05,104.58,100.73,43,169,3.5,2,3,0
2022-03-25,Sports,Helmet,Luxor,354.42,0.05,336.7,323.73,113,3,3.6,4,3,0
2022-03-25,Sports,Dumbbells,Luxor,367.49,0.0,367.49,354.74,65,45,4.7,4,3,0
2022-03-28,Food,Tea,Giza,37.47,0.0,37.47,38.17,159,197,4.2,0,3,0
2022-03-28,Electronics,Phone,Alex,776.0,0.15,659.6,629.61,52,365,3.7,0,3,0
2022-03-29,Home,Rug,Giza,138.37,0.0,138.37,134.21,84,474,3.2,1,3,0
2022-03-31,Sports,Sneakers,Aswan,369.08,0.05,350.63,313.81,79,475,3.7,3,3,0
2022-03-31,Home,Pillow,Luxor,108.38,0.0,108.38,113.75,47,400,4.7,3,3,0
2022-04-01,Electronics,Tablet,Luxor,771.83,0.0,771.83,866.27,44,185,3.8,4,4,0
2022-04-02,Home,Curtains,Luxor,208.32,0.0,208.32,177.6,60,104,3.2,5,4,1
2022-04-04,Home,Curtains,Aswan,140.93,0.0,140.93,159.75,61,57,4.0,0,4,0
2022-04-05,Home,Curtains,Cairo,202.65,0.1,182.39,205.83,53,246,4.3,1,4,0
2022-04-06,Electronics,Tablet,Alex,765.31,0.0,765.31,842.11,44,379,4.3,2,4,0
2022-04-06,Electronics,Tablet,Giza,624.58,0.0,624.58,664.09,48,260,3.4,2,4,0
2022-04-10,Electronics,Headphones,Alex,1066.59,0.0,1066.59,951.46,55,182,4.5,6,4,1
2022-04-10,Home,Pillow,Cairo,112.73,0.0,112.73,110.12,37,59,4.6,6,4,1
2022-04-10,Sports,Sneakers,Aswan,287.03,0.0,287.03,275.7,79,102,3.2,6,4,1
2022-04-12,Clothing,Jeans,Aswan,272.03,0.0,272.03,284.45,90,245,3.5,1,4,0
2022-04-13,Home,Vase,Luxor,167.67,0.0,167.67,147.06,48,420,4.1,2,4,0
2022-04-16,Clothing,Jacket,Giza,237.33,0.0,237.33,257.57,63,340,3.1,5,4,1
2022-04-16,Food,Juice,Cairo,66.97,0.0,66.97,63.95,148,101,4.3,5,4,1
2022-04-16,Food,Coffee,Aswan,38.08,0.05,36.18,35.32,233,481,4.6,5,4,1
2022-04-20,Clothing,Jacket,Luxor,187.42,0.1,168.68,187.75,96,491,4.1,2,4,0
2022-04-20,Home,Pillow,Giza,159.97,0.0,159.97,149.31,46,439,4.5,2,4,0
2022-04-21,Food,Snacks,Alex,51.7,0.0,51.7,51.76,116,159,3.0,3,4,0
2022-04-21,Clothing,Shoes,Luxor,159.62,0.0,159.62,162.84,108,283,3.4,3,4,0
2022-04-21,Home,Vase,Aswan,171.84,0.1,154.66,167.2,54,3,3.9,3,4,0
2022-04-23,Food,Tea,Giza,65.07,0.0,65.07,58.63,137,11,3.8,5,4,1
2022-04-27,Food,Juice,Cairo,46.64,0.05,44.31,50.24,166,404,4.5,2,4,0
2022-04-28,Sports,Dumbbells,Giza,346.38,0.0,346.38,344.17,67,71,3.4,3,4,0
2022-04-30,Food,Tea,Luxor,69.25,0.1,62.32,64.02,136,108,4.1,5,4,1
2022-04-30,Food,Snacks,Giza,62.95,0.05,59.8,60.62,135,231,4.3,5,4,1
2022-05-04,Food,Coffee,Cairo,38.76,0.05,36.82,37.73,218,217,4.9,2,5,0
2022-05-04,Home,Vase,Luxor,157.21,0.2,125.77,107.63,63,116,3.9,2,5,0
2022-05-04,Clothing,Jeans,Giza,223.98,0.1,201.58,176.15,112,199,4.9,2,5,0
2022-05-04,Home,Curtains,Giza,146.86,0.0,146.86,168.58,66,297,3.8,2,5,0
2022-05-05,Food,Tea,Luxor,44.24,0.1,39.82,42.15,206,305,3.9,3,5,0
2022-05-05,Sports,Yoga Mat,Giza,232.35,0.0,232.35,216.32,99,432,3.3,3,5,0
2022-05-05,Electronics,Tablet,Giza,1061.41,0.0,1061.41,1019.59,22,97,4.1,3,5,0
2022-05-06,Clothing,Shoes,Alex,171.74,0.0,171.74,149.82,44,345,3.2,4,5,0
2022-05-08,Electronics,Camera,Alex,755.93,0.05,718.13,618.25,37,229,4.6,6,5,1
2022-05-08,Sports,Dumbbells,Luxor,307.74,0.15,261.58,241.77,45,214,3.2,6,5,1
2022-05-08,Electronics,Camera,Luxor,697.57,0.2,558.06,630.44,44,394,4.2,6,5,1
2022-05-08,Home,Lamp,Aswan,128.26,0.0,128.26,129.32,42,81,3.3,6,5,1
2022-05-09,Home,Vase,Giza,149.0,0.0,149.0,166.57,74,259,4.9,0,5,0
2022-05-13,Clothing,T-Shirt,Aswan,190.44,0.05,180.92,195.6,50,334,3.3,4,5,0
2022-05-14,Sports,Dumbbells,Cairo,263.38,0.0,263.38,230.78,84,365,4.0,5,5,1
2022-05-14,Sports,Dumbbells,Cairo,336.27,0.0,336.27,295.76,85,291,4.1,5,5,1
2022-05-15,Food,Cereal,Aswan,67.71,0.0,67.71,72.4,179,457,3.4,6,5,1
2022-05-15,Food,Coffee,Aswan,46.48,0.05,44.16,43.54,197,386,4.4,6,5,1
2022-05-18,Clothing,Dress,Cairo,217.56,0.05,206.68,185.98,55,81,4.8,2,5,0
2022-05-20,Sports,Bike,Aswan,370.81,0.0,370.81,340.95,66,371,3.4,4,5,0
2022-05-20,Electronics,Laptop,Luxor,979.54,0.05,930.56,928.83,28,4,3.0,4,5,0
2022-05-24,Clothing,Jeans,Luxor,162.93,0.15,138.49,118.87,111,376,4.8,1,5,0
2022-05-26,Clothing,Jeans,Giza,246.86,0.1,222.17,211.37,59,369,3.9,3,5,0
2022-05-26,Home,Lamp,Giza,209.59,0.0,209.59,186.33,36,372,3.7,3,5,0
2022-05-28,Clothing,Shoes,Aswan,161.68,0.0,161.68,158.4,60,446,4.2,5,5,1
2022-05-29,Home,Curtains,Giza,203.2,0.0,203.2,216.47,44,284,4.2,6,5,1
2022-05-30,Home,Rug,Luxor,163.89,0.15,139.31,124.94,88,96,3.8,0,5,0
2022-05-30,Food,Cereal,Luxor,57.84,0.0,57.84,55.23,118,240,3.3,0,5,0
2022-05-30,Sports,Yoga Mat,Alex,402.67,0.15,342.27,366.87,116,173,3.2,0,5,0
2022-05-30,Electronics,Headphones,Aswan,903.66,0.0,903.66,797.97,45,8,4.1,0,5,0
2022-05-31,Electronics,Headphones,Cairo,775.3,0.15,659.0,623.43,47,229,3.6,1,5,0
2022-05-31,Food,Snacks,Giza,55.18,0.15,46.9,45.01,148,250,3.1,1,5,0
2022-06-01,Clothing,Jacket,Aswan,146.45,0.05,139.13,124.18,44,133,4.0,2,6,0
2022-06-02,Clothing,Jacket,Cairo,229.54,0.1,206.59,202.18,61,30,3.3,3,6,0
2022-06-04,Clothing,T-Shirt,Alex,152.78,0.0,152.78,153.14,46,268,3.1,5,6,1
2022-06-04,Electronics,Tablet,Giza,1056.95,0.2,845.56,862.23,50,3,3.6,5,6,1
2022-06-04,Home,Rug,Luxor,146.67,0.15,124.67,131.44,69,385,3.2,5,6,1
2022-06-05,Food,Coffee,Aswan,37.17,0.0,37.17,31.93,191,257,4.5,6,6,1
2022-06-05,Home,Rug,Giza,189.85,0.0,189.85,198.21,34,481,5.0,6,6,1
2022-06-06,Sports,Helmet,Giza,306.75,0.0,306.75,287.6,75,205,3.1,0,6,0
2022-06-07,Sports,Yoga Mat,Aswan,241.83,0.15,205.56,205.66,59,142,3.3,1,6,0
2022-06-07,Sports,Bike,Aswan,221.5,0.05,210.42,225.02,63,19,4.9,1,6,0
2022-06-08,Electronics,Camera,Giza,1117.49,0.0,1117.49,1248.24,17,85,3.5,2,6,0
2022-06-09,Sports,Sneakers,Luxor,362.12,0.0,362.12,354.62,85,81,3.4,3,6,0
2022-06-10,Clothing,Jeans,Cairo,160.56,0.0,160.56,143.2,40,469,4.0,4,6,0
2022-06-10,Electronics,Laptop,Giza,766.37,0.0,766.37,813.16,42,301,4.2,4,6,0
2022-06-11,Electronics,Camera,Luxor,1089.4,0.0,1089.4,953.31,46,1,4.6,5,6,1
2022-06-11,Clothing,Shoes,Cairo,262.87,0.1,236.58,217.38,59,173,4.7,5,6,1
2022-06-14,Food,Tea,Aswan,48.57,0.0,48.57,49.56,164,33,3.8,1,6,0
2022-06-14,Clothing,Dress,Alex,279.0,0.05,265.05,241.5,51,387,3.6,1,6,0
2022-06-14,Electronics,Headphones,Luxor,1031.02,0.05,979.47,962.1,41,129,4.3,1,6,0
2022-06-16,Food,Coffee,Luxor,42.32,0.15,35.97,33.02,94,135,3.7,3,6,0
2022-06-21,Food,Cereal,Alex,64.32,0.1,57.89,49.75,137,319,4.9,1,6,0
2022-06-21,Clothing,Jeans,Cairo,160.45,0.1,144.4,138.05,70,106,4.6,1,6,0
2022-06-21,Electronics,Laptop,Giza,913.63,0.15,776.59,705.69,48,116,3.3,1,6,0
2022-06-22,Food,Cereal,Giza,57.82,0.1,52.04,59.42,191,421,3.6,2,6,0
2022-06-24,Sports,Bike,Cairo,266.72,0.2,213.38,216.9,63,10,4.6,4,6,0
2022-06-24,Electronics,Phone,Alex,961.31,0.0,961.31,856.61,28,0,4.0,4,6,0
2022-06-26,Food,Tea,Cairo,42.54,0.0,42.54,41.09,166,264,4.1,6,6,1
2022-06-26,Sports,Sneakers,Giza,348.22,0.0,348.22,305.12,64,120,4.9,6,6,1
2022-06-27,Home,Vase,Alex,196.98,0.1,177.28,197.43,30,87,3.2,0,6,0
2022-06-30,Home,Rug,Aswan,124.98,0.15,106.23,113.33,74,145,3.2,3,6,0
2022-06-30,Food,Snacks,Cairo,57.57,0.05,54.69,55.39,97,350,3.4,3,6,0
2022-07-01,Home,Rug,Luxor,117.95,0.0,117.95,115.07,65,414,4.7,4,7,0
2022-07-07,Electronics,Headphones,Aswan,950.17,0.15,807.64,798.13,31,51,3.5,3,7,0
2022-07-11,Food,Coffee,Aswan,46.15,0.05,43.84,48.8,186,419,3.3,0,7,0
2022-07-12,Home,Curtains,Alex,119.15,0.0,119.15,105.33,25,320,4.8,1,7,0
2022-07-14,Electronics,Laptop,Cairo,585.1,0.0,585.1,656.48,28,243,3.9,3,7,0
2022-07-14,Sports,Sneakers,Cairo,272.51,0.0,272.51,274.48,56,265,3.6,3,7,0
2022-07-15,Home,Pillow,Giza,119.12,0.0,119.12,113.82,37,253,4.8,4,7,0
2022-07-15,Electronics,Tablet,Giza,633.98,0.1,570.58,532.4,48,229,3.7,4,7,0
2022-07-17,Home,Lamp,Alex,106.65,0.0,106.65,98.87,24,375,3.2,6,7,1
2022-07-17,Electronics,Phone,Alex,932.62,0.0,932.62,1025.29,17,444,4.3,6,7,1
2022-07-18,Clothing,Jeans,Aswan,157.28,0.0,157.28,135.54,27,78,5.0,0,7,0
2022-07-21,Clothing,Jacket,Cairo,206.96,0.1,186.26,187.59,84,84,3.5,3,7,0
2022-07-24,Food,Coffee,Aswan,44.69,0.0,44.69,41.18,128,276,3.8,6,7,1
2022-07-25,Home,Vase,Alex,201.2,0.0,201.2,189.03,32,48,5.0,0,7,0
2022-07-26,Home,Rug,Aswan,138.06,0.0,138.06,146.26,57,494,4.1,1,7,0
2022-07-26,Electronics,Tablet,Luxor,1085.73,0.0,1085.73,1076.09,33,284,3.6,1,7,0
2022-07-27,Electronics,Laptop,Luxor,725.27,0.0,725.27,750.55,23,390,3.4,2,7,0
2022-07-27,Clothing,Jacket,Aswan,226.51,0.05,215.18,239.01,50,350,3.3,2,7,0
2022-07-29,Home,Rug,Luxor,110.81,0.0,110.81,122.15,53,111,3.7,4,7,0
2022-07-29,Clothing,Dress,Aswan,186.61,0.0,186.61,197.15,31,27,3.5,4,7,0
2022-07-29,Clothing,Shoes,Aswan,262.33,0.0,262.33,290.79,62,318,3.4,4,7,0
2022-07-29,Food,Cereal,Aswan,50.02,0.2,40.02,38.96,177,230,3.0,4,7,0
2022-07-30,Home,Curtains,Aswan,116.75,0.05,110.91,103.51,31,262,4.8,5,7,1
2022-07-30,Clothing,Jacket,Alex,158.52,0.0,158.52,140.29,26,490,4.8,5,7,1
2022-08-02,Home,Pillow,Giza,148.19,0.15,125.96,128.35,25,355,4.8,1,8,0
2022-08-04,Clothing,T-Shirt,Luxor,154.41,0.05,146.69,127.98,37,389,3.9,3,8,0
2022-08-04,Clothing,Jacket,Giza,240.79,0.1,216.71,213.01,43,435,4.2,3,8,0
2022-08-05,Clothing,Jacket,Luxor,230.06,0.05,218.56,250.93,32,380,4.5,4,8,0
2022-08-07,Food,Coffee,Luxor,52.69,0.05,50.06,43.17,89,370,4.0,6,8,1
2022-08-07,Electronics,Laptop,Luxor,659.86,0.0,659.86,739.64,18,203,3.1,6,8,1
2022-08-08,Sports,Yoga Mat,Aswan,317.76,0.1,285.98,282.76,62,85,4.9,0,8,0
2022-08-11,Sports,Dumbbells,Aswan,305.13,0.0,305.13,341.76,34,431,3.2,3,8,0
2022-08-12,Sports,Bike,Luxor,353.73,0.05,336.04,370.8,31,246,3.4,4,8,0
2022-08-13,Electronics,Camera,Aswan,632.08,0.15,537.27,615.92,33,359,3.3,5,8,1
2022-08-14,Food,Snacks,Luxor,36.97,0.0,36.97,37.57,122,351,4.3,6,8,1
2022-08-15,Home,Lamp,Cairo,165.45,0.0,165.45,163.44,34,462,4.2,0,8,0
